City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Rawson,AR,-43.3002,-65.1023,51.17,55,90,12.44,overcast clouds
347,Nedjo,ET,9.5046,35.5019,56.97,61,74,3.29,broken clouds
348,Oistins,BB,13.0667,-59.5333,78.89,78,40,11.5,scattered clouds
349,Dwarka,IN,22.2394,68.9678,77.86,54,8,7.96,clear sky
350,Damara,CF,4.9608,18.7035,71.94,72,100,0.27,overcast clouds
351,Gat,IL,31.61,34.7642,58.82,62,0,3.62,clear sky
352,Kitaibaraki,JP,36.7833,140.75,57.15,53,89,4.68,overcast clouds
353,Beringovskiy,RU,63.05,179.3167,-1.91,98,94,13.44,overcast clouds
354,Flin Flon,CA,54.7682,-101.865,15.33,92,100,10.47,light snow
355,Bathsheba,BB,13.2167,-59.5167,79.41,78,40,11.5,scattered clouds
356,Sedona,US,34.8697,-111.761,58.82,33,1,1.01,clear sky
357,Yanliang,CN,34.6592,109.2292,42.15,29,0,7.25,clear sky
358,Pyapon,MM,16.2833,95.6833,80.55,68,13,4.16,few clouds
359,Lixourion,GR,38.2019,20.4314,61.56,84,100,11.14,overcast clouds
360,Antofagasta,CL,-23.65,-70.4,61.79,73,97,1.79,overcast clouds
361,Ambilobe,MG,-13.2,49.05,72.9,86,75,3.85,broken clouds
362,Acaponeta,MX,22.4964,-105.3594,73.49,71,73,1.97,broken clouds
363,Gwadar,PK,25.1216,62.3254,74.75,28,48,7.58,scattered clouds
364,Imbituba,BR,-28.24,-48.6703,67.19,88,0,12.12,clear sky
365,Boyolali,ID,-7.5331,110.5958,77.34,81,99,2.77,overcast clouds
366,Hambantota,LK,6.1241,81.1185,75.54,100,100,2.3,overcast clouds
367,Tigil,RU,57.8,158.6667,18.25,87,5,2.51,clear sky
368,Nagato,JP,34.3833,131.2,51.69,61,100,20.96,overcast clouds
369,Saint-Pierre,RE,-21.3393,55.4781,73.04,60,0,6.91,clear sky
370,Yanam,IN,16.7333,82.2167,81.0,85,17,2.01,few clouds
371,Pak Phanang,TH,8.3511,100.202,84.07,84,100,10.38,overcast clouds
372,Mangan,IN,27.5167,88.5333,62.11,59,6,1.61,clear sky
373,Gazojak,TM,41.1875,61.4036,43.52,58,7,7.34,clear sky
374,Praia Da Vitoria,PT,38.7333,-27.0667,64.76,94,40,19.22,scattered clouds
375,Sri Aman,MY,1.2376,111.4621,77.72,93,100,1.23,light rain
376,Goderich,CA,43.7501,-81.7165,36.91,61,100,21.07,light rain
377,Fengrun,CN,39.8333,118.1167,33.75,23,0,6.17,clear sky
378,Tkibuli,GE,42.3477,42.9981,31.24,64,5,5.26,clear sky
379,Acajutla,SV,13.5928,-89.8275,79.38,73,99,4.23,overcast clouds
380,Ozu,JP,33.5,132.55,47.59,84,99,11.3,overcast clouds
381,Touros,BR,-5.1989,-35.4608,79.7,76,93,12.93,overcast clouds
382,Komsomolskiy,UZ,40.4272,71.7189,35.02,60,3,6.91,haze
383,Umm Lajj,SA,25.0213,37.2685,70.61,50,5,15.66,clear sky
384,Winnemucca,US,40.973,-117.7357,30.25,59,1,0.0,clear sky
385,Tsabong,BW,-26.0217,22.401,63.73,34,0,10.04,clear sky
386,Kabalo,CD,-6.05,26.9167,68.79,96,100,2.21,overcast clouds
387,Banda Aceh,ID,5.5577,95.3222,81.79,73,94,7.14,overcast clouds
388,Bitung,ID,1.4451,125.1824,86.85,69,88,9.28,overcast clouds
389,Kanalia,GR,39.5,22.8833,51.62,92,100,2.77,overcast clouds
390,Nortelandia,BR,-14.4547,-56.8028,74.19,94,99,3.89,overcast clouds
391,Algiers,DZ,36.7525,3.042,48.02,93,20,2.3,few clouds
392,Fiditi,NG,7.7136,3.9172,73.83,93,36,2.8,scattered clouds
393,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,82,0,5.99,clear sky
394,Nuuk,GL,64.1835,-51.7216,21.81,86,20,5.75,few clouds
395,Leua,SK,48.2156,18.6071,39.49,87,77,5.86,broken clouds
396,Tawang,IN,27.5833,91.8667,40.33,87,88,1.34,overcast clouds
397,Port-Cartier,CA,50.0334,-66.8654,37.74,74,100,13.15,overcast clouds
398,Konstantinovka,RU,49.6167,127.9833,16.56,92,100,20.54,light snow
399,Stornoway,GB,58.2093,-6.3865,44.92,94,75,1.01,broken clouds
400,Hay River,CA,60.8156,-115.7999,12.7,93,100,16.71,light snow
401,Altamont,US,42.2068,-121.7372,42.78,59,0,1.54,clear sky
402,Vardo,NO,70.3705,31.1107,29.35,49,100,20.09,overcast clouds
403,Boa Vista,BR,2.8197,-60.6733,78.78,89,90,4.61,overcast clouds
404,Hofn,IS,64.2539,-15.2082,43.68,79,100,7.45,overcast clouds
405,Chulym,RU,55.0997,80.9572,28.08,95,100,17.27,light snow
406,Dunmore East,IE,52.1514,-6.9861,40.21,75,19,7.74,few clouds
407,Parnarama,BR,-5.6817,-43.0933,77.45,70,94,1.05,overcast clouds
408,Sur,OM,22.5667,59.5289,75.33,50,83,10.07,broken clouds
409,Gazanjyk,TM,39.2446,55.5154,50.85,52,63,5.12,broken clouds
410,Tambaram,IN,12.9299,80.1118,80.35,94,75,0.0,mist
411,Dalian,CN,38.9122,121.6022,37.33,35,0,15.66,clear sky
412,Tumbes,PE,-3.5667,-80.4414,71.55,83,75,3.44,broken clouds
413,Vanavara,RU,60.34,102.2797,12.94,90,100,7.9,overcast clouds
414,Namatanai,PG,-3.6667,152.4333,83.43,73,92,9.62,light rain
415,Paysandu,UY,-32.3214,-58.0756,76.6,32,0,14.32,clear sky
416,Marystown,CA,47.1666,-55.1483,41.86,100,98,5.99,overcast clouds
417,La Ronge,CA,55.1001,-105.2842,20.93,88,100,13.42,overcast clouds
418,Zhangjiakou,CN,40.81,114.8794,25.02,38,0,6.64,clear sky
419,Jaipur,IN,26.9167,75.8167,52.92,58,0,2.3,haze
420,Andilamena,MG,-17.0167,48.5833,62.13,84,48,2.89,scattered clouds
421,Leningradskiy,RU,69.3833,178.4167,-15.74,91,32,4.5,scattered clouds
422,Bismarck,US,46.8083,-100.7837,37.87,68,1,5.01,clear sky
423,Kurikka,FI,62.6167,22.4167,29.66,85,99,6.22,overcast clouds
424,Faya,SA,18.3851,42.4509,52.32,70,13,1.97,few clouds
425,Saint Pete Beach,US,27.7253,-82.7412,70.18,75,100,1.99,overcast clouds
426,Zhongshu,CN,24.5167,103.7667,39.94,97,100,5.08,overcast clouds
427,Gaoual,GN,11.75,-13.2,73.4,49,2,2.33,clear sky
428,Tautira,PF,-17.7333,-149.15,84.22,78,76,12.37,light rain
429,Balakhninskiy,RU,58.0106,114.2769,-16.53,96,10,2.21,clear sky
430,Harper,LR,4.375,-7.7169,78.53,83,4,4.63,clear sky
431,Shakiso,ET,5.75,38.9167,53.04,72,84,4.09,broken clouds
432,Huarmey,PE,-10.0681,-78.1522,66.07,82,96,6.33,overcast clouds
433,Shimoda,JP,34.6667,138.95,61.11,54,1,26.57,clear sky
434,Adelaide,AU,-34.9333,138.6,74.05,68,100,5.75,light rain
435,Nantucket,US,41.2835,-70.0995,46.96,78,100,26.62,overcast clouds
436,Kaabong,UG,3.4836,34.1492,65.97,58,100,7.11,overcast clouds
437,Semnan,IR,35.5729,53.3971,46.13,78,0,2.44,clear sky
438,Dongsheng,CN,39.8161,109.9776,24.84,27,0,14.41,clear sky
439,Abu Samrah,SY,35.3029,37.1841,54.25,68,0,1.41,clear sky
440,Yalutorovsk,RU,56.6536,66.3006,18.46,90,31,12.03,scattered clouds
441,Okha,RU,53.5739,142.9478,33.75,83,100,31.5,overcast clouds
442,Healdsburg,US,38.6105,-122.8692,59.45,70,1,0.0,clear sky
443,Lambari,BR,-21.9756,-45.3503,63.16,82,31,3.4,scattered clouds
444,Kalmunai,LK,7.4167,81.8167,76.55,88,100,6.96,overcast clouds
445,Weimar,DE,50.9833,11.3167,33.37,92,9,4.14,clear sky
446,Richland,US,40.7834,-82.5499,29.46,77,1,3.0,clear sky
447,Hami,CN,42.8,93.45,26.73,52,95,3.71,overcast clouds
448,Promissao,BR,-21.5367,-49.8581,74.21,41,10,4.47,clear sky
449,Morro Bay,US,35.3658,-120.8499,69.33,49,69,6.04,broken clouds
450,Biak,ID,-0.9131,122.8766,84.42,69,70,2.15,broken clouds
451,Margate,GB,51.3813,1.3862,46.69,83,70,1.01,broken clouds
452,Klaksvik,FO,62.2266,-6.589,47.32,79,100,30.09,overcast clouds
453,Salta,AR,-24.7859,-65.4117,82.69,56,100,1.99,overcast clouds
454,Madang,PG,-5.2246,145.7966,86.49,63,22,6.58,few clouds
455,Henties Bay,NA,-22.116,14.2845,58.86,94,0,5.01,clear sky
456,Champerico,GT,14.3,-91.9167,81.28,75,100,4.07,overcast clouds
457,Sokolo,ML,14.7328,-6.1219,78.93,27,11,9.93,few clouds
458,Lugovoy,KZ,42.9472,72.7644,39.25,53,43,5.48,scattered clouds
459,Aswan,EG,24.0934,32.907,61.97,47,0,8.3,clear sky
460,Miami,US,25.7743,-80.1937,72.0,83,40,1.01,scattered clouds
461,Borogontsy,RU,62.6683,131.1683,-17.99,90,100,2.1,overcast clouds
462,Semme,FR,46.1963,1.5007,41.41,79,97,11.48,overcast clouds
463,Miri,MY,4.4148,114.0089,85.64,70,56,2.84,broken clouds
464,Quirinopolis,BR,-18.4483,-50.4517,76.19,78,91,3.51,overcast clouds
465,Devonport,AU,-41.1667,146.35,70.09,68,100,9.51,overcast clouds
466,Sembe,CG,1.6481,14.5806,70.36,91,37,0.67,scattered clouds
467,Safford,US,32.834,-109.7076,63.07,27,1,6.91,clear sky
468,Tak,TH,16.5833,98.8333,74.17,78,20,3.15,few clouds
469,Aksu,CN,41.1231,80.2644,26.56,57,0,1.34,clear sky
470,Yongan,CN,39.6957,113.6871,24.84,36,0,8.19,clear sky
471,Buncrana,IE,55.1333,-7.45,45.91,81,100,4.9,overcast clouds
472,Abbeville,FR,50.1,1.8333,37.49,91,1,6.11,clear sky
473,Kiama,AU,-34.6833,150.8667,74.37,70,100,3.0,overcast clouds
474,Haflong,IN,25.1833,93.0333,67.82,69,0,0.89,clear sky
475,Kendari,ID,-3.945,122.4989,87.57,64,10,2.53,clear sky
476,Saint-Augustin,CA,51.226,-58.6502,39.92,83,100,18.34,overcast clouds
477,Huazhou,CN,21.6333,110.5833,60.4,57,100,8.12,overcast clouds
478,Mirabad,AF,30.4362,61.8383,57.02,21,0,3.0,clear sky
479,Santa Elena,EC,-2.2333,-80.85,69.03,83,93,6.58,overcast clouds
480,Vredendal,ZA,-31.6683,18.5012,61.03,91,0,3.74,clear sky
481,Yagodnoye,RU,62.55,149.6667,-18.72,98,52,2.21,broken clouds
482,Srivardhan,IN,18.0333,73.0167,77.63,86,93,3.8,overcast clouds
483,Codrington,AU,-38.2667,141.9667,75.67,50,100,14.81,light rain
484,Ravar,IR,31.2656,56.8055,54.45,54,6,2.19,clear sky
485,Sao Filipe,CV,14.8961,-24.4956,80.98,59,1,9.95,clear sky
486,Vestmanna,FO,62.1564,-7.1664,45.52,93,90,23.02,mist
487,Mozarlandia,BR,-14.7447,-50.5706,76.91,86,100,3.02,overcast clouds
488,San Jeronimo,PE,-11.9472,-75.2829,52.72,77,100,3.89,overcast clouds
489,Burias,PH,11.4463,122.5497,82.96,82,23,9.44,few clouds
490,Kununurra,AU,-15.7667,128.7333,100.38,41,49,3.44,scattered clouds
491,Terra Santa,BR,-2.1042,-56.4869,74.59,93,91,1.36,overcast clouds
492,Zheleznodorozhnyy,RU,55.7503,38.0042,23.36,88,18,5.88,few clouds
493,Yulara,AU,-25.2406,130.9889,76.14,56,100,6.29,overcast clouds
494,Mporokoso,ZM,-9.3727,30.125,61.03,92,57,1.66,light rain
495,Muravlenko,RU,63.7898,74.523,15.75,95,100,9.17,light snow
496,Khilok,RU,51.3674,110.4676,7.77,72,10,1.59,clear sky
497,Svetlyy,RU,54.675,20.1347,37.45,88,90,19.19,overcast clouds
498,Peniche,PT,39.3558,-9.3811,53.56,66,2,17.38,clear sky
499,Salinopolis,BR,-0.6136,-47.3561,79.77,80,26,8.93,scattered clouds
500,Beckley,US,37.7782,-81.1882,31.59,64,1,1.99,clear sky
501,Odweyne,SO,9.4092,45.064,61.99,47,76,9.53,broken clouds
502,Erenhot,CN,43.6475,111.9767,19.09,57,16,8.48,few clouds
503,Lodwar,KE,3.1191,35.5973,79.16,48,100,0.45,overcast clouds
504,Liaozhong,CN,41.5061,122.7242,21.69,38,0,13.67,clear sky
505,Dunedin,NZ,-45.8742,170.5036,56.19,61,6,6.82,clear sky
506,Vila Franca Do Campo,PT,37.7167,-25.4333,68.2,89,87,14.45,overcast clouds
507,Shrewsbury,GB,52.7101,-2.7521,40.64,94,25,4.05,scattered clouds
508,Oakley,US,37.9974,-121.7124,62.94,77,0,1.01,clear sky
509,Radyvyliv,UA,50.1299,25.2558,33.6,82,89,4.85,overcast clouds
510,Santa Rita,BR,-7.1139,-34.9781,79.47,83,20,6.91,few clouds
511,Falavarjan,IR,32.5553,51.5097,33.01,67,4,2.91,clear sky
512,Pisco,PE,-13.7,-76.2167,66.25,82,90,12.66,overcast clouds
513,Arriana,GR,41.0833,25.7,58.35,99,100,3.13,light rain
514,Along,IN,28.1667,94.7667,63.27,67,99,0.31,overcast clouds
515,Cairo,EG,30.0626,31.2497,63.36,77,0,2.3,haze
516,Kaduqli,SD,11.0167,29.7167,70.14,25,58,9.51,broken clouds
517,Portland,US,45.5234,-122.6762,46.72,89,90,4.61,overcast clouds
518,Narsaq,GL,60.9167,-46.05,23.22,75,2,5.97,clear sky
519,Pelym,RU,61.0108,61.9978,15.76,96,100,4.7,overcast clouds
520,Khor,RU,47.8861,134.9464,18.7,94,100,13.62,light snow
521,Keizer,US,44.9901,-123.0262,48.18,92,90,1.99,overcast clouds
522,Collie,AU,-33.3667,116.15,68.18,39,0,5.03,clear sky
523,Nishihara,JP,26.1842,127.7558,67.28,64,75,18.41,broken clouds
524,Oktyabrskiy,RU,54.4815,53.471,20.37,88,98,15.14,overcast clouds
525,Walsall,GB,52.5853,-1.984,39.96,92,14,7.0,few clouds
526,Sretensk,RU,52.2453,117.7093,-1.25,86,25,3.49,scattered clouds
527,Ramon Castilla,PE,-4.2569,-69.9594,75.45,100,40,0.0,scattered clouds
528,Clarence Town,AU,-32.5833,151.7833,73.62,68,99,6.42,overcast clouds
529,Konce,MK,41.4958,22.385,44.69,87,100,2.48,overcast clouds
530,Pangnirtung,CA,66.1451,-65.7125,21.83,77,100,15.01,overcast clouds
531,Souillac,MU,-20.5167,57.5167,73.36,94,40,3.44,scattered clouds
532,Rio Cuarto,AR,-33.1307,-64.3499,70.66,34,0,5.88,clear sky
533,Namsos,NO,64.4662,11.4957,43.92,96,100,11.77,light rain
534,Careiro Da Varzea,BR,-3.2003,-59.8119,77.61,93,87,3.67,overcast clouds
535,Manhush,UA,47.0558,37.3107,45.54,53,100,2.84,overcast clouds
536,La Libertad,EC,-2.2333,-80.9,68.92,84,93,7.02,overcast clouds
537,Kamenka,RU,51.3223,42.7678,28.74,82,100,5.21,overcast clouds
538,Maralal,KE,1.0968,36.698,58.06,64,100,4.94,overcast clouds
539,Steamboat Springs,US,40.485,-106.8317,45.9,35,1,3.44,clear sky
540,Hatta,IN,24.1167,79.6,65.88,34,0,1.16,clear sky
541,Bure,ET,10.7,37.0667,54.19,72,67,4.61,broken clouds
542,Husavik,IS,66.0449,-17.3389,35.55,73,21,10.94,few clouds
543,Xuddur,SO,4.1213,43.8894,69.04,91,29,12.03,scattered clouds
544,Florida,US,28.7505,-82.5001,67.01,92,1,5.75,clear sky
545,Conde,BR,-7.2597,-34.9075,78.26,83,20,6.91,few clouds
546,Bethanien,NA,-26.502,17.1583,56.61,52,0,3.8,clear sky
547,Taraz,KZ,42.9,71.3667,48.27,56,65,8.95,broken clouds
548,Aykhal,RU,66.0,111.5,-29.4,100,89,6.6,overcast clouds
549,Bosanska Gradiska,BA,45.1411,17.25,43.05,95,100,2.33,overcast clouds
550,Natchez,US,31.5604,-91.4032,46.89,76,1,0.0,clear sky
551,Dekar,BW,-21.5333,21.9333,70.23,22,94,8.52,overcast clouds
552,Seoul,KR,37.5683,126.9778,33.31,42,55,13.65,broken clouds
553,Coquimbo,CL,-29.9533,-71.3436,58.73,82,90,6.91,overcast clouds
554,Port Augusta,AU,-32.5,137.7667,82.71,31,100,12.71,overcast clouds
555,Camacupa,AO,-12.0167,17.4833,62.01,94,100,1.59,overcast clouds
556,Upington,ZA,-28.4478,21.2561,64.24,56,3,12.41,clear sky
557,Salamiyah,SY,35.0113,37.0532,53.8,69,0,1.3,clear sky
558,Cravo Norte,CO,6.3017,-70.2041,78.19,77,17,4.45,few clouds
559,Aksarka,RU,66.5606,67.7975,14.11,95,100,11.83,light snow
560,Kyzyl-Suu,KG,42.3414,78.0056,30.69,45,8,8.79,clear sky
561,Puerto Penasco,MX,31.3167,-113.5333,74.91,40,100,4.0,overcast clouds
562,Vestmannaeyjar,IS,63.4427,-20.2734,41.94,84,100,15.64,moderate rain
563,Havoysund,NO,70.9963,24.6622,27.48,75,100,11.05,overcast clouds
564,Samarai,PG,-10.6167,150.6667,85.71,70,20,15.84,few clouds
565,Aquiraz,BR,-3.9014,-38.3911,82.49,82,99,12.03,overcast clouds
566,Puerto Escondido,MX,15.85,-97.0667,81.43,74,40,0.0,scattered clouds
567,Altamira,BR,-3.2033,-52.2064,74.03,91,15,0.87,few clouds
568,Dusetos,LT,55.75,25.85,27.46,57,100,7.9,overcast clouds
569,Baruun-Urt,MN,46.6806,113.2792,7.99,70,2,4.34,clear sky
570,Haimen,CN,23.1935,116.6142,59.61,63,100,11.05,overcast clouds
571,Halifax,CA,44.6453,-63.5724,55.29,95,100,8.99,light rain
572,Laguna,US,38.421,-121.4238,60.24,83,1,0.0,clear sky
573,Gamboma,CG,-1.8764,15.8644,70.77,92,36,1.34,light rain
574,Idrinskoye,RU,54.3708,92.1358,15.3,91,100,4.5,overcast clouds
575,Khakhea,BW,-24.6895,23.494,64.74,26,6,7.63,clear sky
576,Tabas,IR,33.5959,56.9244,58.89,67,87,2.15,overcast clouds
577,Chernyshevskiy,RU,63.0128,112.4714,-31.2,100,82,3.13,broken clouds
578,Kinkala,CG,-4.3614,14.7644,70.77,95,100,2.24,light rain
579,Waddan,LY,29.1614,16.139,66.81,38,83,6.76,broken clouds
580,Virden,US,39.5009,-89.7679,29.79,60,3,4.85,clear sky
581,Geraldton,AU,-28.7667,114.6,75.13,49,0,16.11,clear sky
582,Anse-Bertrand,GP,16.4721,-61.5078,73.22,73,5,11.12,clear sky
583,Maturin,VE,9.75,-63.1767,72.36,96,24,3.91,few clouds
584,Medicine Hat,CA,50.0501,-110.6683,48.22,35,100,7.0,overcast clouds
585,Aurora,US,39.7294,-104.8319,56.44,25,1,1.99,clear sky
586,Anadyr,RU,64.75,177.4833,-12.5,77,62,6.71,fog
587,Kawalu,ID,-7.3817,108.2082,81.1,80,77,1.95,broken clouds
588,Druzhba,UA,52.0428,33.9453,27.37,72,100,5.14,overcast clouds
589,Jesus De Otoro,HN,14.4833,-87.9833,66.56,99,32,3.0,scattered clouds
590,Mendi,PG,-6.1761,143.6513,65.03,86,78,3.76,broken clouds
591,Zhanakorgan,KZ,43.9098,67.2495,37.81,62,98,8.21,overcast clouds
592,Velasco Ibarra,EC,-1.05,-79.6167,76.95,67,100,2.64,overcast clouds
593,Frontera,MX,26.9333,-101.45,56.32,38,85,3.0,overcast clouds
594,Havelock,US,34.8791,-76.9013,52.02,92,97,1.01,overcast clouds
595,Palm Desert,US,33.7222,-116.3745,77.54,18,1,0.0,clear sky
596,Saquena,PE,-4.6667,-73.5167,72.54,89,100,1.79,overcast clouds
597,Korla,CN,41.7597,86.1469,26.42,63,11,2.04,few clouds
598,Aklavik,CA,68.2191,-135.0107,-17.68,96,100,6.82,overcast clouds
599,Ekhabi,RU,53.5102,142.9671,33.58,83,100,30.27,overcast clouds
600,Ardesen,TR,41.1911,40.9875,49.96,53,5,4.5,clear sky
601,Omboue,GA,-1.5746,9.2618,77.14,91,100,4.25,light rain
602,Northam,GB,51.0333,-4.2167,40.39,80,16,6.04,few clouds
603,Rudbar,AF,30.15,62.6,57.58,21,0,4.9,clear sky
604,Raudeberg,NO,61.9875,5.1352,41.95,95,100,5.99,light rain
605,Myitkyina,MM,25.3833,97.4,68.05,76,10,2.89,clear sky
606,Tromso,NO,69.6496,18.957,28.42,86,75,4.0,light shower snow
607,Saint-Louis,SN,16.3333,-15.0,82.35,20,100,7.96,overcast clouds
608,Kungurtug,RU,50.5994,97.5228,12.02,78,100,2.17,overcast clouds
609,Aksha,RU,50.2814,113.2867,6.17,75,5,2.77,clear sky
610,Sarangani,PH,5.4033,125.4636,83.88,76,100,21.77,light rain
611,Ballina,AU,-28.8667,153.5667,78.98,78,26,10.4,scattered clouds
612,Normandin,CA,48.8333,-72.5321,21.25,77,57,7.25,broken clouds
613,Malmesbury,ZA,-33.4608,18.7271,62.8,85,2,7.61,clear sky
614,Richards Bay,ZA,-28.783,32.0377,69.87,91,100,12.48,light rain
615,Pendleton,US,45.6721,-118.7886,45.99,93,90,5.75,fog
616,Fengcheng,CN,40.4536,124.0717,24.93,34,0,13.33,clear sky
617,Nome,US,64.5011,-165.4064,3.27,60,1,9.22,clear sky
618,Mill Valley,US,37.906,-122.545,61.74,73,0,1.01,clear sky
619,Kosh-Agach,RU,50.0,88.6667,11.25,65,100,2.17,overcast clouds
620,Baykit,RU,61.67,96.37,14.02,96,100,3.27,light snow
621,Moche,PE,-8.1711,-79.0092,62.78,88,98,10.36,overcast clouds
622,Mapiripan,CO,2.8892,-72.1256,74.55,90,98,3.06,overcast clouds
623,San Quintin,MX,30.4833,-115.95,66.02,61,96,6.44,overcast clouds
624,Baniyas,SY,35.1819,35.9487,62.35,61,0,4.45,clear sky
625,Cafelandia,BR,-21.8025,-49.61,72.41,38,16,4.63,few clouds
626,Alyangula,AU,-13.8483,136.4192,86.47,61,79,6.33,broken clouds
627,Mulege,MX,26.8833,-111.9833,66.9,73,100,4.16,overcast clouds
628,Hilton Head Island,US,32.2163,-80.7526,58.98,89,90,5.75,overcast clouds
629,Tucuman,AR,-26.8241,-65.2226,73.65,78,71,6.17,broken clouds
630,Notre-Dame-Du-Lac,CA,47.6136,-68.7964,33.26,75,100,7.38,overcast clouds
631,Muroto,JP,33.2833,134.15,53.73,55,2,16.8,clear sky
632,Walvis Bay,NA,-22.9575,14.5053,59.09,93,0,5.5,clear sky
633,Valparaiso,CL,-33.0393,-71.6273,58.12,88,90,8.05,haze
634,Baghmara,IN,23.795,86.2085,71.92,57,0,4.99,clear sky
635,Bidar,IN,17.9,77.55,72.97,84,99,3.2,overcast clouds
636,Dingle,PH,10.9995,122.6711,84.7,76,39,12.75,scattered clouds
637,Sibolga,ID,1.7427,98.7792,82.74,70,100,1.23,overcast clouds
638,Deer Lake,CA,49.1667,-57.4316,41.32,80,99,14.85,overcast clouds
639,Filingue,NE,14.3521,3.3168,78.66,21,0,9.75,clear sky
640,Baloda Bazar,IN,21.6667,82.1667,71.82,62,5,3.06,clear sky
641,Bagan,RU,54.1001,77.6646,30.67,97,100,17.69,light snow
642,Usinsk,RU,65.9939,57.5281,0.32,97,100,9.71,overcast clouds
643,Bahia Blanca,AR,-38.7196,-62.2724,56.62,63,0,9.78,clear sky
644,General Pico,AR,-35.6566,-63.7568,64.49,31,100,8.95,overcast clouds
645,Jalu,LY,29.0331,21.5482,60.96,48,100,8.9,overcast clouds
646,Trincomalee,LK,8.5711,81.2335,80.38,81,90,4.38,overcast clouds
647,Uvarovka,RU,55.5278,35.6061,21.94,79,66,5.46,broken clouds
648,Alta Floresta,BR,-9.8756,-56.0861,71.44,96,100,3.02,moderate rain
649,Araouane,ML,18.9048,-3.5265,76.37,30,97,8.63,overcast clouds
650,Fukuma,JP,33.7667,130.4667,52.03,60,100,17.94,overcast clouds
651,Dutse,NG,11.7594,9.3392,72.55,27,7,5.46,clear sky
652,Los Algarrobos,PA,8.5,-82.4333,73.49,86,100,3.29,overcast clouds
653,Las Choapas,MX,17.9333,-94.0833,71.89,91,23,6.24,few clouds
654,Sfantu Gheorghe,RO,45.8667,25.7833,45.57,57,100,2.19,light rain
655,Kati,ML,12.7441,-8.0726,72.81,24,78,1.21,broken clouds
656,Kloulklubed,PW,7.0419,134.2556,88.3,76,81,13.85,broken clouds
657,Inverell,AU,-29.7833,151.1167,79.66,56,94,5.01,overcast clouds
658,Baie-Comeau,CA,49.2168,-68.1489,29.48,77,100,7.85,overcast clouds
659,San Vicente,AR,-26.6167,-54.1333,68.56,60,100,1.77,overcast clouds
660,Srandakan,ID,-7.9386,110.2506,66.72,88,100,2.44,moderate rain
661,The Valley,AI,18.217,-63.0578,80.1,72,100,12.86,overcast clouds
662,Yantal,RU,56.8471,105.2542,12.36,87,100,4.09,overcast clouds
663,Ayan,RU,56.45,138.1667,23.76,80,100,30.82,overcast clouds
664,Sept-Iles,CA,50.2001,-66.3821,38.05,83,100,8.99,overcast clouds
665,Talara,PE,-4.5772,-81.2719,65.25,84,42,7.9,scattered clouds
666,Newport,GB,51.5877,-2.9984,40.86,90,12,6.96,few clouds
667,Hovd,MN,48.0056,91.6419,23.34,37,50,5.82,scattered clouds
668,Kolobrzeg,PL,54.1757,15.5834,38.97,86,100,22.46,overcast clouds
669,Venado Tuerto,AR,-33.7456,-61.9688,66.76,32,0,11.97,clear sky
670,Bumba,CD,2.1833,22.4667,70.27,88,78,0.36,broken clouds
671,Sol-Iletsk,RU,51.1631,54.9918,22.57,94,23,7.14,few clouds
672,Singaparna,ID,-7.3515,108.111,80.47,79,79,2.21,broken clouds
673,Nemuro,JP,43.3236,145.575,41.86,63,17,28.3,few clouds
674,Kitimat,CA,54.0524,-128.6534,39.9,40,97,1.99,light rain
675,Kachug,RU,53.9606,105.8817,5.22,93,89,1.3,overcast clouds
676,Grindavik,IS,63.8424,-22.4338,41.47,70,75,17.27,broken clouds
677,Mikumi,TZ,-7.4041,36.9831,67.14,83,43,4.12,scattered clouds
678,Mandera,KE,3.9366,41.867,77.74,70,14,10.29,few clouds
679,Kupang,ID,-10.1667,123.5833,87.91,61,87,2.86,overcast clouds
680,Hammerfest,NO,70.6634,23.6821,27.05,74,40,8.05,light snow
681,Presidente Prudente,BR,-22.1256,-51.3889,72.7,30,14,4.72,few clouds
682,Biltine,TD,14.5333,20.9167,72.45,24,54,14.41,broken clouds
